Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Essendon,2/31 Leslie Rd,2,u,485000.0,S,Barry,17/06/2017,7.5,3040.0,2.0,1.0,1.0,1856.0,,,Moonee Valley,-37.76,14.491.439,Western Metropolitan,9264.0
Essendon,37 McPhail St,2,h,1195000.0,S,Jellis,17/06/2017,7.5,3040.0,2.0,1.0,1.0,337.0,122.0,1940.0,Moonee Valley,-377.545,14.491.194,Western Metropolitan,9264.0
Essendon,11 Waverley St,4,h,1155000.0,PI,Brad,17/06/2017,7.5,3040.0,4.0,1.0,3.0,616.0,170.0,1900.0,Moonee Valley,-3.775.728,14.490.723,Western Metropolitan,9264.0
Essendon North,2/9 Grace St,3,t,800000.0,PI,Frank,17/06/2017,8.2,3041.0,3.0,2.0,1.0,161.0,149.0,2012.0,Moonee Valley,-3.773.566,14.489.368.000.000.000,Western Metropolitan,1308.0
Essendon North,3/26 Renown St,2,h,685000.0,SP,Nelson,17/06/2017,8.2,3041.0,2.0,1.0,1.0,173.0,,2009.0,Moonee Valley,-3.773.746,14.490.079,Western Metropolitan,1308.0
Fairfield,1/22 Rathmines St,2,u,667000.0,S,Nelson,17/06/2017,5.7,3078.0,2.0,1.0,1.0,86.0,,,Darebin,-3.778.203,14.501.508,Northern Metropolitan,2970.0
Fawkner,28 Princess St,5,h,1018000.0,S,Jellis,17/06/2017,13.1,3060.0,5.0,2.0,2.0,737.0,194.0,1990.0,Moreland,-3.771.729.000.000.000,14.496.403,Northern Metropolitan,5070.0
Ferntree Gully,50 Carlisle Rd,5,h,1100000.0,S,Schroeder,17/06/2017,24.8,3156.0,5.0,3.0,2.0,836.0,789.0,2001.0,Knox,-378.801,14.526.011,Eastern Metropolitan,10788.0
Fitzroy,15 Argyle St,3,h,1394000.0,S,Jellis,17/06/2017,2.1,3065.0,3.0,2.0,1.0,60.0,200.0,1950.0,Yarra,-3.779.714,14.497.596,Northern Metropolitan,5825.0
Fitzroy North,41 Miller St,3,h,1600000.0,VB,Nelson,17/06/2017,3.6,3068.0,3.0,2.0,0.0,251.0,180.0,,Yarra,-3.777.626,14.498.035,Northern Metropolitan,6244.0
Fitzroy North,35/86 Queens Pde,2,u,620000.0,VB,Nelson,17/06/2017,3.6,3068.0,2.0,1.0,2.0,0.0,,,Yarra,-3.779.178,14.498.238.999.999.900,Northern Metropolitan,6244.0
Fitzroy North,371 Rae St,2,h,1270000.0,S,Nelson,17/06/2017,3.6,3068.0,2.0,1.0,0.0,183.0,,1890.0,Yarra,-3.778.353,14.497.991.000.000.000,Northern Metropolitan,6244.0
Footscray,9/3 Gordon St,1,u,240000.0,SA,Trimson,17/06/2017,5.1,3011.0,1.0,1.0,1.0,1015.0,46.0,1970.0,Maribyrnong,-3.778.778,14.489.037,Western Metropolitan,7570.0
Footscray,18/55 Moreland St,3,u,855000.0,S,Jas,17/06/2017,5.1,3011.0,3.0,2.0,2.0,0.0,,,Maribyrnong,-3.780.443,14.490.642,Western Metropolitan,7570.0
Footscray,5/232 Nicholson St,1,u,310000.0,PI,Burnham,17/06/2017,5.1,3011.0,1.0,1.0,0.0,0.0,53.0,1888.0,Maribyrnong,-3.780.376,14.489.862,Western Metropolitan,7570.0
Footscray,36 Southampton St,2,h,910000.0,S,Sweeney,17/06/2017,5.1,3011.0,2.0,1.0,0.0,312.0,,,Maribyrnong,-3.779.592,14.488.595,Western Metropolitan,7570.0
Forest Hill,47 Glebe St,3,h,1177000.0,S,Noel,17/06/2017,15.4,3131.0,3.0,2.0,2.0,561.0,,,Whitehorse,-3.783.771,14.516.416,Eastern Metropolitan,4385.0
Forest Hill,31 Norma Rd,3,h,1131000.0,S,Jellis,17/06/2017,15.4,3131.0,3.0,1.0,2.0,697.0,,,Whitehorse,-3.784.188,14.516.982,Eastern Metropolitan,4385.0
Gisborne,60 Hamilton St,3,h,540000.0,SA,McDonald,17/06/2017,45.9,3437.0,3.0,1.0,2.0,665.0,110.0,1930.0,Macedon Ranges,-3.748.701,14.458.567,Northern Victoria,3376.0
Gladstone Park,305 Carrick Dr,5,h,691000.0,S,Barry,17/06/2017,12.9,3043.0,5.0,2.0,3.0,551.0,221.0,1975.0,Hume,-3.768.329,14.489.302,Western Metropolitan,3285.0
Gladstone Park,328 Carrick Dr,5,h,675000.0,SP,YPA,17/06/2017,12.9,3043.0,5.0,2.0,2.0,565.0,,,Hume,-3.768.302,14.489.327,Western Metropolitan,3285.0
Gladstone Park,5 Clarke Dr,5,h,660000.0,S,Barry,17/06/2017,12.9,3043.0,5.0,2.0,1.0,536.0,,,Hume,-376.852,14.489.853,Western Metropolitan,3285.0
Glen Iris,18 Ellis Rd,4,h,2305000.0,S,Jellis,17/06/2017,7.3,3146.0,4.0,1.0,3.0,632.0,,,Stonnington,-3.786.024.000.000.000,14.504.674,Southern Metropolitan,10412.0
Glen Iris,65 Gardiner Pde,2,h,1650000.0,PI,hockingstuart,17/06/2017,7.3,3146.0,2.0,1.0,2.0,660.0,,1928.0,Boroondara,-3.785.671,1.450.604,Southern Metropolitan,10412.0
Glen Waverley,53 Campbell St,3,h,3056000.0,PI,VICProp,17/06/2017,16.7,3150.0,4.0,2.0,2.0,1590.0,292.0,1992.0,Monash,-3.786.957,14.517.543.999.999.900,Eastern Metropolitan,15321.0
Glen Waverley,24 Florence St,3,h,1900000.0,PI,Harcourts,17/06/2017,16.7,3150.0,3.0,1.0,0.0,738.0,,,Monash,-3.788.351,14.515.714,Eastern Metropolitan,15321.0
Glen Waverley,7 Kinnoull Gr,5,h,2650000.0,PI,Jellis,17/06/2017,16.7,3150.0,6.0,3.0,2.0,662.0,119.0,1960.0,Monash,-3.787.853,14.515.542,Eastern Metropolitan,15321.0
Glen Waverley,10/18 Tulloch Gr,3,t,655000.0,S,Harcourts,17/06/2017,16.7,3150.0,3.0,2.0,2.0,0.0,133.0,2002.0,Monash,-3.789.873,14.515.072,Eastern Metropolitan,15321.0
Glen Waverley,4 Turner Ct,3,h,1550000.0,S,Harcourts,17/06/2017,16.7,3150.0,3.0,2.0,2.0,648.0,181.0,1980.0,Monash,-3.788.255,14.514.727,Eastern Metropolitan,15321.0
Glen Waverley,20 Walter St,4,h,1715000.0,S,Barry,17/06/2017,16.7,3150.0,4.0,1.0,2.0,758.0,,,Monash,-3.786.924.000.000.000,14.516.471,Eastern Metropolitan,15321.0
Glenroy,80 Gowrie St,3,h,780000.0,S,Stockdale,17/06/2017,11.2,3046.0,3.0,1.0,2.0,697.0,131.27,1960.0,Moreland,-3.769.795,14.494.285,Northern Metropolitan,8870.0
Glenroy,3/43 Grandview St,2,u,422000.0,S,YPA,17/06/2017,11.2,3046.0,2.0,1.0,1.0,136.0,,1980.0,Moreland,-3.770.972,14.491.109,Northern Metropolitan,8870.0
Glenroy,200 West St,4,h,780000.0,S,Eview,17/06/2017,11.2,3046.0,4.0,1.0,3.0,697.0,133.0,1960.0,Moreland,-3.770.159,14.493.948,Northern Metropolitan,8870.0
Gowanbrae,82 Gowanbrae Dr,4,h,945000.0,S,Nelson,17/06/2017,12.9,3043.0,4.0,2.0,4.0,474.0,210.0,2000.0,Moreland,-3.770.626,14.489.551,Western Metropolitan,1071.0
Greenvale,17 Arkley Dr,4,h,645000.0,S,Barry,17/06/2017,20.4,3059.0,3.0,2.0,2.0,538.0,154.0,2000.0,Hume,-376.499,1.449.013,Northern Metropolitan,4864.0
Hadfield,19 Oxford St,3,h,785000.0,S,Barry,17/06/2017,11.2,3046.0,3.0,1.0,1.0,602.0,,,Moreland,-3.770.342,14.494.574,Northern Metropolitan,2606.0
Hadfield,11 Walter St,3,h,810000.0,S,Philip,17/06/2017,11.2,3046.0,3.0,1.0,2.0,634.0,,,Moreland,-3.771.236,14.494.332,Northern Metropolitan,2606.0
Hallam,11 Turanga Pl,3,h,601000.0,S,REMAX,17/06/2017,32.3,3803.0,3.0,2.0,4.0,604.0,167.87,1995.0,Casey,-3.800.305,1.452.729,South-Eastern Metropolitan,3728.0
Hampton,12/45 Grenville St,3,u,970000.0,S,Buxton,17/06/2017,13.8,3188.0,3.0,2.0,2.0,0.0,99.0,2005.0,Bayside,-3.793.538,14.500.224,Southern Metropolitan,5454.0
Hampton,10/78 Holyrood St,2,u,805000.0,S,Charlton,17/06/2017,13.8,3188.0,2.0,1.0,2.0,0.0,,,Bayside,-3.793.387,14.500.226.999.999.900,Southern Metropolitan,5454.0
Hampton,87 Mills St,3,h,2120000.0,S,Buxton,17/06/2017,13.8,3188.0,3.0,1.0,3.0,753.0,,1934.0,Bayside,-3.793.649,14.501.107,Southern Metropolitan,5454.0
Hampton,7 Wave St,3,h,2100000.0,S,Marshall,17/06/2017,13.8,3188.0,3.0,2.0,1.0,455.0,,1990.0,Bayside,-3.793.739,14.500.513,Southern Metropolitan,5454.0
Hawthorn,2/5 Denham St,2,u,762000.0,S,Marshall,17/06/2017,5.3,3122.0,2.0,1.0,1.0,1583.0,,1970.0,Boroondara,-3.781.857,14.501.703.999.999.900,Southern Metropolitan,11308.0
Hawthorn,3 Johnson St,4,h,2053000.0,S,Abercromby's,17/06/2017,5.3,3122.0,4.0,3.0,2.0,354.0,,,Boroondara,-3.781.691,14.503.721.000.000.000,Southern Metropolitan,11308.0
Hawthorn,49 Lisson Gr,4,h,7650000.0,S,Abercromby's,17/06/2017,5.3,3122.0,4.0,2.0,4.0,1690.0,284.0,1863.0,Boroondara,-3.782.652,14.503.052,Southern Metropolitan,11308.0
Hawthorn,41/168 Power St,1,u,375000.0,S,Domain,17/06/2017,5.3,3122.0,1.0,1.0,1.0,0.0,53.0,1970.0,Boroondara,-3.782.538,14.502.546,Southern Metropolitan,11308.0
Hawthorn,14/181 Power St,2,u,525000.0,PI,Walshe,17/06/2017,5.3,3122.0,2.0,1.0,1.0,0.0,,,Boroondara,-37.827,14.502.563,Southern Metropolitan,11308.0
Hawthorn,8/8 Wallen Rd,2,u,1080000.0,S,Jellis,17/06/2017,5.3,3122.0,2.0,2.0,2.0,6996.0,136.0,2000.0,Boroondara,-3.782.712,14.502.427,Southern Metropolitan,11308.0
Hawthorn East,536 Barkers Rd,3,h,2225000.0,VB,Jellis,17/06/2017,6.2,3123.0,3.0,1.0,2.0,616.0,,1920.0,Boroondara,-3.781.724.000.000.000,14.505.688,Southern Metropolitan,6482.0
Hawthorn East,11 Condor St,5,h,2855000.0,PI,Noel,17/06/2017,6.2,3123.0,5.0,3.0,2.0,572.0,274.0,2000.0,Boroondara,-3.781.936,14.505.131,Southern Metropolitan,6482.0
Hawthorn East,10 Mowbray St,4,h,3255000.0,PI,Kay,17/06/2017,6.2,3123.0,4.0,3.0,3.0,1116.0,304.0,1984.0,Boroondara,-3.784.283,14.505.178,Southern Metropolitan,6482.0
Hawthorn East,103 Pleasant Rd,6,h,2200000.0,VB,Jellis,17/06/2017,6.2,3123.0,6.0,3.0,3.0,622.0,,,Boroondara,-378.351,14.505.542,Southern Metropolitan,6482.0
Heathmont,162 Bedford Rd,3,h,655000.0,S,Philip,17/06/2017,21.3,3135.0,3.0,1.0,1.0,348.0,,,Maroondah,-3.782.327,14.524.982,Eastern Metropolitan,3794.0
Heathmont,8 Madigan Ct,3,t,670000.0,S,Ray,17/06/2017,21.3,3135.0,3.0,2.0,1.0,194.0,,,Maroondah,-3.782.365,14.524.001,Eastern Metropolitan,3794.0
Heidelberg,3/5 Austral Ct,4,t,828000.0,S,Miles,17/06/2017,8.9,3084.0,4.0,2.0,2.0,264.0,140.0,2000.0,Banyule,-3.774.352,14.508.082,Eastern Metropolitan,2890.0
Heidelberg,57 Quinn St,4,h,1230000.0,S,Nelson,17/06/2017,8.9,3084.0,4.0,1.0,2.0,630.0,237.0,1950.0,Banyule,-3.774.863,14.507.202,Eastern Metropolitan,2890.0
Heidelberg Heights,1/5 Glover St,3,h,590000.0,S,Victory,17/06/2017,8.8,3081.0,3.0,1.0,2.0,290.0,105.0,1950.0,Banyule,-377.368,14.505.048,Eastern Metropolitan,2947.0
Highett,14 Avoca St,3,h,1155000.0,PI,Buxton,17/06/2017,16.0,3190.0,3.0,2.0,1.0,650.0,,,Bayside,-3.795.378,14.503.267,Southern Metropolitan,4794.0
Highett,6 Muir St,4,h,1220000.0,SP,Buxton,17/06/2017,16.0,3190.0,4.0,1.0,2.0,633.0,,,Bayside,-3.794.578,14.503.564,Southern Metropolitan,4794.0
Highett,3/46 Tibrockney St,2,h,548000.0,S,Smart,17/06/2017,16.0,3190.0,2.0,1.0,1.0,0.0,,1970.0,Bayside,-3.795.037,14.503.473,Southern Metropolitan,4794.0
Hillside,22 Hillcrest Dr,6,h,935000.0,S,Prof.,17/06/2017,18.0,3037.0,6.0,4.0,2.0,694.0,,,Melton,-3.768.178,14.473.779,Western Metropolitan,5556.0
Hoppers Crossing,2 Bowden St,3,h,555000.0,S,hockingstuart,17/06/2017,18.4,3029.0,3.0,2.0,4.0,615.0,115.0,,Wyndham,-3.786.659,14.469.959,Western Metropolitan,13830.0
Hoppers Crossing,27 Cameron Dr,3,h,535000.0,S,hockingstuart,17/06/2017,18.4,3029.0,3.0,1.0,2.0,603.0,,,Wyndham,-378.688,14.468.768,Western Metropolitan,13830.0
Huntingdale,23 Beauford St,3,h,1093800.0,S,Ray,17/06/2017,12.3,3166.0,3.0,1.0,2.0,501.0,180.0,,Monash,-3.790.805,14.510.683.999.999.900,Southern Metropolitan,768.0
Huntingdale,50 Ross St,4,h,1145000.0,S,Ray,17/06/2017,12.3,3166.0,4.0,1.0,2.0,603.0,151.0,1960.0,Monash,-3.790.822,14.511.146.000.000.000,Southern Metropolitan,768.0
Ivanhoe East,12 Wilfred Rd,2,h,1853000.0,S,Ray,17/06/2017,7.8,3079.0,2.0,2.0,2.0,751.0,,,Banyule,-3.777.521,14.505.426,Eastern Metropolitan,1554.0
Keilor Downs,3 Serica Ct,3,h,550000.0,VB,Sweeney,17/06/2017,15.5,3038.0,3.0,1.0,4.0,802.0,183.97,1978.0,Brimbank,-3.772.343,14.481.411,Western Metropolitan,3656.0
Keilor East,6 Mark St,4,h,1120000.0,S,Barry,17/06/2017,11.7,3033.0,4.0,2.0,2.0,599.0,,,Moonee Valley,-3.773.514,14.487.143.999.999.900,Western Metropolitan,5629.0
Keilor East,68 Nyah St,3,h,1001000.0,S,Nelson,17/06/2017,11.7,3033.0,3.0,1.0,2.0,605.0,,,Moonee Valley,-3.773.137,14.486.882,Western Metropolitan,5629.0
Keilor Park,7 Collinson St,3,h,690000.0,PI,Barry,17/06/2017,10.4,3042.0,3.0,1.0,2.0,650.0,,,Brimbank,-3.772.529,14.485.682,Western Metropolitan,1119.0
Kensington,18 Altona St,2,h,1070000.0,S,Biggin,17/06/2017,3.4,3031.0,2.0,1.0,0.0,282.0,,,Melbourne,-3.779.882,14.492.745,Northern Metropolitan,5263.0
Kensington,105/18 Bent St,2,u,730000.0,SP,Nelson,17/06/2017,3.4,3031.0,2.0,2.0,1.0,2135.0,90.0,2010.0,Melbourne,-3.779.561,14.493.499,Northern Metropolitan,5263.0
Kensington,17/16 Mawbey St,1,u,392000.0,SP,Rendina,17/06/2017,3.4,3031.0,1.0,1.0,1.0,0.0,60.0,2001.0,Melbourne,-3.778.993,14.492.306.000.000.000,Northern Metropolitan,5263.0
Kensington,24 McConnell St,2,h,1150000.0,S,Hodges,17/06/2017,3.4,3031.0,2.0,1.0,0.0,147.0,95.0,1890.0,Melbourne,-3.779.067,14.492.844,Northern Metropolitan,5263.0
Kensington,54 McConnell St,4,h,1415000.0,SP,Biggin,17/06/2017,3.4,3031.0,4.0,2.0,0.0,199.0,96.0,1982.0,Melbourne,-377.916,14.492.855,Northern Metropolitan,5263.0
Kensington,7/11 Smith St,1,u,370000.0,SP,Rendina,17/06/2017,3.4,3031.0,1.0,1.0,1.0,0.0,,2011.0,Melbourne,-3.779.122,14.493.175,Northern Metropolitan,5263.0
Kew,871 Glenferrie Rd,5,h,3175000.0,PI,Marshall,17/06/2017,5.4,3101.0,5.0,4.0,2.0,769.0,285.0,1940.0,Boroondara,-3.781.143,14.503.723,Southern Metropolitan,10331.0
Kew,2/65 Parkhill Rd,3,t,1375000.0,VB,Jellis,17/06/2017,5.4,3101.0,3.0,3.0,3.0,325.0,,,Boroondara,-3.780.506,14.505.223.999.999.900,Southern Metropolitan,10331.0
Kew East,86 Kilby Rd,3,h,1975000.0,S,Marshall,17/06/2017,7.3,3102.0,3.0,2.0,4.0,677.0,,,Boroondara,-377.921,1.450.507,Southern Metropolitan,2671.0
Kingsbury,26 Stymie St,5,h,1250000.0,S,Ray,17/06/2017,12.1,3083.0,5.0,3.0,2.0,544.0,40.0,,Darebin,-3.771.499,14.502.966.999.999.900,Northern Metropolitan,1414.0
Kingsville,62A Williamstown Rd,2,h,735000.0,PI,McGrath,17/06/2017,6.4,3012.0,2.0,1.0,1.0,170.0,,,Maribyrnong,-3.780.635,1.448.845,Western Metropolitan,1808.0
Lalor,11 Bruce St,3,h,638000.0,S,Harcourts,17/06/2017,16.3,3075.0,3.0,1.0,2.0,679.0,130.0,1965.0,Whittlesea,-3.767.304,14.503.396.999.999.900,Northern Metropolitan,8279.0
Lalor,34 Cyprus St,3,h,716000.0,S,Harcourts,17/06/2017,16.3,3075.0,3.0,1.0,4.0,651.0,,,Whittlesea,-3.767.388,14.502.069,Northern Metropolitan,8279.0
Langwarrin,6/30 Warrenwood Pl,2,u,400000.0,SP,Mindacom,17/06/2017,41.0,3910.0,2.0,1.0,1.0,196.0,,2012.0,Frankston,-3.816.439,1.451.978,Eastern Victoria,8743.0
Lower Plenty,14 Glenauburn Rd,5,h,800000.0,S,Barry,17/06/2017,14.6,3093.0,5.0,2.0,2.0,864.0,,,Banyule,-3.772.754.000.000.000,14.511.021.000.000.000,Eastern Metropolitan,1624.0
Maidstone,6 Mandrel St,2,t,505500.0,SP,hockingstuart,17/06/2017,6.4,3012.0,2.0,1.0,1.0,59.0,,2014.0,Maribyrnong,-3.777.824,14.487.427,Western Metropolitan,3873.0
Malvern East,3 Ash Gr,4,h,2520000.0,PI,Marshall,17/06/2017,8.4,3145.0,4.0,3.0,4.0,960.0,325.0,1910.0,Stonnington,-3.787.605,14.505.563,Southern Metropolitan,8801.0
Maribyrnong,6/82 Raleigh Rd,1,u,301000.0,S,Frank,17/06/2017,4.3,3032.0,1.0,1.0,1.0,887.0,45.0,1972.0,Maribyrnong,-3.776.878,14.489.197,Western Metropolitan,4918.0
McKinnon,1/89 Wheatley Rd,3,u,960000.0,S,Buxton,17/06/2017,11.4,3204.0,3.0,2.0,3.0,220.0,,,Glen Eira,-3.790.958,14.503.371,Southern Metropolitan,2397.0
Melbourne,19/300 King St,2,u,740000.0,VB,MICM,17/06/2017,0.0,3000.0,2.0,1.0,1.0,0.0,113.0,1999.0,Melbourne,-3.781.317,14.495.452,Northern Metropolitan,17496.0
Melton,2 Kym Pl,4,h,420000.0,S,Ryder,17/06/2017,31.7,3337.0,4.0,2.0,2.0,642.0,199.5,2004.0,Melton,-3.769.159.000.000.000,1.445.864,Western Victoria,3600.0
Melton South,24 Brennan St,3,h,419000.0,S,hockingstuart,17/06/2017,29.8,3338.0,3.0,1.0,3.0,603.0,,,Melton,-3.770.478,14.457.211,Western Victoria,4718.0
Mentone,1/32 Albenca St,3,t,1051000.0,S,Obrien,17/06/2017,20.0,3194.0,3.0,2.0,2.0,435.0,141.0,1980.0,Kingston,-3.797.889,1.450.745,South-Eastern Metropolitan,6162.0
Mentone,169 Balcombe Rd,4,h,1700000.0,S,hockingstuart,17/06/2017,20.0,3194.0,4.0,2.0,2.0,731.0,,,Kingston,-3.798.035,14.505.593.000.000.000,South-Eastern Metropolitan,6162.0
Mentone,5/94 Beach Rd,2,u,525000.0,S,Thomson,17/06/2017,20.0,3194.0,2.0,1.0,1.0,723.0,,,Kingston,-3.799.121,14.506.458,South-Eastern Metropolitan,6162.0
Mentone,1/29 Milan St,2,u,660000.0,S,Buxton,17/06/2017,20.0,3194.0,2.0,1.0,1.0,101.0,300.0,1990.0,Kingston,-3.798.558,14.505.966,South-Eastern Metropolitan,6162.0
Mentone,1/107 Warrigal Rd,2,u,455000.0,S,Buxton,17/06/2017,20.0,3194.0,2.0,1.0,1.0,3160.0,,1970.0,Kingston,-3.797.946,14.507.166.999.999.900,South-Eastern Metropolitan,6162.0
Mernda,3 Flowerdale Ct,3,h,517000.0,S,Harcourts,17/06/2017,25.9,3754.0,3.0,2.0,4.0,400.0,,,Whittlesea,-3.760.697,14.509.208,Northern Metropolitan,5812.0
Mernda,9 Powlett St,4,h,596000.0,S,Buckingham,17/06/2017,25.9,3754.0,4.0,2.0,2.0,512.0,,,Whittlesea,-3.761.133,1.450.945,Northern Metropolitan,5812.0
Middle Park,78 Erskine St,4,h,2500000.0,VB,Greg,17/06/2017,3.0,3206.0,4.0,3.0,1.0,209.0,,,Port Phillip,-3.784.807,14.496.017,Southern Metropolitan,2019.0
Mill Park,15 Randell Ct,4,h,865000.0,S,Ray,17/06/2017,17.9,3082.0,4.0,2.0,2.0,612.0,236.0,2013.0,Whittlesea,-3.765.478,14.505.199,Northern Metropolitan,10529.0
Mitcham,16 Burnett St,4,h,1302000.0,S,Noel,17/06/2017,17.2,3132.0,4.0,1.0,1.0,842.0,160.0,1950.0,Whitehorse,-3.781.235,14.519.756,Eastern Metropolitan,6871.0
Mitcham,8/12 Irvine St,3,t,800000.0,VB,Noel,17/06/2017,17.2,3132.0,3.0,2.0,2.0,343.0,130.0,2010.0,Whitehorse,-3.782.158,14.521.129,Eastern Metropolitan,6871.0
Moonee Ponds,36 Aberfeldie St,3,h,1850000.0,SP,McDonald,17/06/2017,6.2,3039.0,3.0,2.0,2.0,596.0,203.0,1950.0,Moonee Valley,-3.776.086,14.490.497,Western Metropolitan,6232.0
Moonee Ponds,7/110 Maribyrnong Rd,1,u,222000.0,S,Barry,17/06/2017,6.2,3039.0,1.0,1.0,0.0,0.0,29.0,2012.0,Moonee Valley,-3.777.154,14.491.597,Western Metropolitan,6232.0
Moorabbin,6 Bataba St,4,h,1289000.0,S,RT,17/06/2017,14.3,3189.0,4.0,2.0,1.0,532.0,,,Kingston,-3.793.686,14.503.966,Southern Metropolitan,2555.0
Mooroolbark,95 Cardigan Rd,4,h,651000.0,S,Ray,17/06/2017,26.5,3138.0,4.0,2.0,2.0,854.0,,,Yarra Ranges,-3.778.883,1.453.275,Eastern Victoria,8280.0
Mooroolbark,7 Cowley Ct,3,h,581000.0,S,iTRAK,17/06/2017,26.5,3138.0,3.0,1.0,2.0,484.0,102.0,1970.0,Yarra Ranges,-3.778.454,14.533.073.000.000.000,Eastern Victoria,8280.0
Mordialloc,5 Epsom Rd,4,h,1350000.0,PI,Ray,17/06/2017,21.5,3195.0,4.0,2.0,2.0,314.0,,1995.0,Kingston,-3.800.585,14.508.376,South-Eastern Metropolitan,3650.0
Mordialloc,5 Hanlon Cl,4,h,1150000.0,SP,Ray,17/06/2017,21.5,3195.0,4.0,2.0,2.0,603.0,194.0,2004.0,Kingston,-3.800.549,14.510.371.999.999.900,South-Eastern Metropolitan,3650.0
Mordialloc,6/9 McDonald St,2,u,470500.0,S,hockingstuart,17/06/2017,21.5,3195.0,2.0,1.0,1.0,0.0,,1970.0,Kingston,-3.800.482,14.508.746.000.000.000,South-Eastern Metropolitan,3650.0
Mount Waverley,23 Baily St,3,h,1530000.0,S,Ray,17/06/2017,14.2,3149.0,3.0,1.0,2.0,810.0,,,Monash,-3.786.838,14.514.664,Eastern Metropolitan,13366.0
Mount Waverley,25 Carrol Gr,4,h,1352000.0,SP,McGrath,17/06/2017,14.2,3149.0,4.0,3.0,2.0,708.0,150.0,1960.0,Monash,-3.789.187,14.511.049,Eastern Metropolitan,13366.0
Mount Waverley,57 Cratloe Rd,3,h,1360000.0,S,Barry,17/06/2017,14.2,3149.0,3.0,2.0,2.0,710.0,,,Monash,-378.622,14.512.563,Eastern Metropolitan,13366.0
Mount Waverley,18 Malcolm Ct,3,h,1530000.0,S,Ray,17/06/2017,14.2,3149.0,3.0,1.0,1.0,750.0,,1970.0,Monash,-3.787.718,14.511.248,Eastern Metropolitan,13366.0
Mount Waverley,85 Waimarie Dr,4,h,1728000.0,S,Jellis,17/06/2017,14.2,3149.0,4.0,3.0,2.0,720.0,249.0,1960.0,Monash,-3.787.833,14.513.731,Eastern Metropolitan,13366.0
Mulgrave,10 Adela Ct,4,h,2000000.0,S,Ray,17/06/2017,18.8,3170.0,4.0,4.0,2.0,905.0,446.0,,Monash,-379.319,14.520.164,South-Eastern Metropolitan,7113.0
Mulgrave,2 Emily Ct,3,h,901000.0,S,Win,17/06/2017,18.8,3170.0,3.0,1.0,2.0,801.0,,,Monash,-3.793.105,14.516.962,South-Eastern Metropolitan,7113.0
Mulgrave,13 Excelsior Cct,3,h,757500.0,S,Ray,17/06/2017,18.8,3170.0,3.0,2.0,1.0,145.0,,,Monash,-3.793.226,14.519.097,South-Eastern Metropolitan,7113.0
Mulgrave,13 Merrill St,3,h,757000.0,S,Barry,17/06/2017,18.8,3170.0,3.0,1.0,1.0,664.0,,,Monash,-3.792.773,14.516.984,South-Eastern Metropolitan,7113.0
Mulgrave,18 Vincent St,4,h,902000.0,S,Woodards,17/06/2017,18.8,3170.0,4.0,2.0,4.0,726.0,165.0,1960.0,Monash,-3.793.058,14.516.308,South-Eastern Metropolitan,7113.0
Murrumbeena,3/30 Ardyne St,3,t,900000.0,S,Barry,17/06/2017,10.1,3163.0,3.0,2.0,2.0,238.0,,1998.0,Glen Eira,-3.789.345,14.506.875,Southern Metropolitan,4442.0
Murrumbeena,3/17 Gerald St,2,u,660000.0,S,Woodards,17/06/2017,10.1,3163.0,2.0,1.0,1.0,109.0,,,Glen Eira,-3.789.578,14.506.899,Southern Metropolitan,4442.0
Murrumbeena,12 Lydson St,3,h,1561000.0,S,hockingstuart,17/06/2017,10.1,3163.0,3.0,1.0,2.0,627.0,132.0,1930.0,Glen Eira,-3.789.561,14.507.502,Southern Metropolitan,4442.0
Newport,39 Mirls St,4,h,1005000.0,S,Sweeney,17/06/2017,6.2,3015.0,4.0,1.0,1.0,390.0,,,Hobsons Bay,-3.784.283,14.487.958.999.999.900,Western Metropolitan,5498.0
Niddrie,19 Nolan St,3,h,1300000.0,S,Nelson,17/06/2017,10.4,3042.0,3.0,1.0,4.0,646.0,150.0,1950.0,Moonee Valley,-377.415,14.488.923,Western Metropolitan,2291.0
Niddrie,27 The Avenue,4,h,1751000.0,S,Barry,17/06/2017,10.4,3042.0,4.0,3.0,2.0,564.0,500.0,,Moonee Valley,-3.773.666,14.487.725,Western Metropolitan,2291.0
Noble Park,18 Arnold St,3,h,635000.0,S,Purplebricks,17/06/2017,22.7,3174.0,3.0,1.0,4.0,585.0,,,Greater Dandenong,-3.797.267,14.518.262,South-Eastern Metropolitan,11806.0
North Melbourne,8 Baillie St,1,h,1000000.0,S,W.B.,17/06/2017,1.8,3051.0,1.0,1.0,0.0,133.0,,,Melbourne,-3.780.131,14.494.753,Northern Metropolitan,6821.0
North Melbourne,141 Howard St,1,t,780000.0,S,Nick,17/06/2017,1.8,3051.0,1.0,1.0,0.0,37.0,,,Melbourne,-3.780.376,14.495.379,Northern Metropolitan,6821.0
North Melbourne,17/198 Peel St,2,u,550000.0,S,Biggin,17/06/2017,1.8,3051.0,2.0,1.0,1.0,0.0,,,Melbourne,-3.780.298,1.449.568,Northern Metropolitan,6821.0
Northcote,10 Balgonie Pl,2,h,1001000.0,S,Nelson,17/06/2017,5.3,3070.0,2.0,1.0,0.0,166.0,,,Darebin,-377.702,14.499.987,Northern Metropolitan,11364.0
